,Date,From,To,Price,Stock_No
11887,17-10-2020,INR,MXN,0.288969055,20
11920,18-10-2020,INR,MXN,0.288969055,20
11953,19-10-2020,INR,MXN,0.287191893,20
11986,20-10-2020,INR,MXN,0.288226929,20
13,23-10-2019,INR,MYR,0.059090765,21
46,24-10-2019,INR,MYR,0.058934221,21
79,25-10-2019,INR,MYR,0.059038875,21
112,26-10-2019,INR,MYR,0.059038875,21
145,27-10-2019,INR,MYR,0.059038875,21
178,28-10-2019,INR,MYR,0.059169636,21
211,29-10-2019,INR,MYR,0.059034535,21
244,30-10-2019,INR,MYR,0.0589345,21
277,31-10-2019,INR,MYR,0.058912308,21
310,01-11-2019,INR,MYR,0.058871295,21
343,02-11-2019,INR,MYR,0.058871295,21
376,03-11-2019,INR,MYR,0.058871295,21
409,04-11-2019,INR,MYR,0.058680571,21
442,05-11-2019,INR,MYR,0.058431917,21
475,06-11-2019,INR,MYR,0.058300449,21
508,07-11-2019,INR,MYR,0.058157329,21
541,08-11-2019,INR,MYR,0.057988354,21
574,09-11-2019,INR,MYR,0.057988354,21
607,10-11-2019,INR,MYR,0.057988354,21
640,11-11-2019,INR,MYR,0.057917091,21
673,12-11-2019,INR,MYR,0.057782168,21
706,13-11-2019,INR,MYR,0.057631841,21
739,14-11-2019,INR,MYR,0.057800253,21
772,15-11-2019,INR,MYR,0.057876786,21
805,16-11-2019,INR,MYR,0.057876786,21
838,17-11-2019,INR,MYR,0.057876786,21
871,18-11-2019,INR,MYR,0.057870219,21
904,19-11-2019,INR,MYR,0.058003086,21
937,20-11-2019,INR,MYR,0.058000831,21
970,21-11-2019,INR,MYR,0.058119207,21
1003,22-11-2019,INR,MYR,0.058183951,21
1036,23-11-2019,INR,MYR,0.058183951,21
1069,24-11-2019,INR,MYR,0.058183951,21
1102,25-11-2019,INR,MYR,0.05827052,21
1135,26-11-2019,INR,MYR,0.058486484,21
1168,27-11-2019,INR,MYR,0.058472683,21
1201,28-11-2019,INR,MYR,0.058278507,21
1234,29-11-2019,INR,MYR,0.058309134,21
1267,30-11-2019,INR,MYR,0.058309134,21
1300,01-12-2019,INR,MYR,0.058309134,21
1333,02-12-2019,INR,MYR,0.058333597,21
1366,03-12-2019,INR,MYR,0.058184565,21
1399,04-12-2019,INR,MYR,0.058389004,21
1432,05-12-2019,INR,MYR,0.05853745,21
1465,06-12-2019,INR,MYR,0.058379247,21
1498,07-12-2019,INR,MYR,0.058379247,21
1531,08-12-2019,INR,MYR,0.058379247,21
1564,09-12-2019,INR,MYR,0.058538631,21
1597,10-12-2019,INR,MYR,0.058718703,21
1630,11-12-2019,INR,MYR,0.058820454,21
1663,12-12-2019,INR,MYR,0.058685889,21
1696,13-12-2019,INR,MYR,0.058434626,21
1729,14-12-2019,INR,MYR,0.058434626,21
1762,15-12-2019,INR,MYR,0.058434626,21
1795,16-12-2019,INR,MYR,0.058360712,21
1828,17-12-2019,INR,MYR,0.058379996,21
1861,18-12-2019,INR,MYR,0.058304075,21
1894,19-12-2019,INR,MYR,0.058263741,21
1927,20-12-2019,INR,MYR,0.058151854,21
1960,21-12-2019,INR,MYR,0.058151854,21
1993,22-12-2019,INR,MYR,0.058151854,21
2026,23-12-2019,INR,MYR,0.058113509,21
2059,24-12-2019,INR,MYR,0.058050093,21
2092,25-12-2019,INR,MYR,0.058050093,21
2125,26-12-2019,INR,MYR,0.058050093,21
2158,27-12-2019,INR,MYR,0.057804789,21
2191,28-12-2019,INR,MYR,0.057804789,21
2224,29-12-2019,INR,MYR,0.057804789,21
2257,30-12-2019,INR,MYR,0.05757029,21
2290,31-12-2019,INR,MYR,0.057307294,21
2323,01-01-2020,INR,MYR,0.057307294,21
2356,02-01-2020,INR,MYR,0.057271937,21
2389,03-01-2020,INR,MYR,0.057150178,21
2422,04-01-2020,INR,MYR,0.057150178,21
2455,05-01-2020,INR,MYR,0.057150178,21
2488,06-01-2020,INR,MYR,0.05705592,21
2521,07-01-2020,INR,MYR,0.056970037,21
2554,08-01-2020,INR,MYR,0.05719304,21
2587,09-01-2020,INR,MYR,0.057407595,21
2620,10-01-2020,INR,MYR,0.057454744,21
2653,11-01-2020,INR,MYR,0.057454744,21
2686,12-01-2020,INR,MYR,0.057454744,21
2719,13-01-2020,INR,MYR,0.057342764,21
2752,14-01-2020,INR,MYR,0.057524277,21
2785,15-01-2020,INR,MYR,0.057565366,21
2818,16-01-2020,INR,MYR,0.057279004,21
2851,17-01-2020,INR,MYR,0.057045191,21
2884,18-01-2020,INR,MYR,0.057045191,21
2917,19-01-2020,INR,MYR,0.057045191,21
2950,20-01-2020,INR,MYR,0.057146121,21
2983,21-01-2020,INR,MYR,0.057187447,21
3016,22-01-2020,INR,MYR,0.057157348,21
3049,23-01-2020,INR,MYR,0.057069529,21
3082,24-01-2020,INR,MYR,0.057019194,21
3115,25-01-2020,INR,MYR,0.057019194,21
3148,26-01-2020,INR,MYR,0.057019194,21
3181,27-01-2020,INR,MYR,0.056922247,21
3214,28-01-2020,INR,MYR,0.057322397,21
3247,29-01-2020,INR,MYR,0.057237589,21
3280,30-01-2020,INR,MYR,0.057064206,21
3313,31-01-2020,INR,MYR,0.057406645,21
3346,01-02-2020,INR,MYR,0.057406645,21
3379,02-02-2020,INR,MYR,0.057406645,21
3412,03-02-2020,INR,MYR,0.057625295,21
3445,04-02-2020,INR,MYR,0.057709117,21
3478,05-02-2020,INR,MYR,0.057860849,21
3511,06-02-2020,INR,MYR,0.057928453,21
3544,07-02-2020,INR,MYR,0.057951188,21
3577,08-02-2020,INR,MYR,0.057951188,21
3610,09-02-2020,INR,MYR,0.057951188,21
3643,10-02-2020,INR,MYR,0.0581574,21
3676,11-02-2020,INR,MYR,0.057995096,21
3709,12-02-2020,INR,MYR,0.057994848,21
3742,13-02-2020,INR,MYR,0.058110123,21
3775,14-02-2020,INR,MYR,0.057942839,21
3808,15-02-2020,INR,MYR,0.057942839,21
3841,16-02-2020,INR,MYR,0.057942839,21
3874,17-02-2020,INR,MYR,0.058068061,21
3907,18-02-2020,INR,MYR,0.058042383,21
3940,19-02-2020,INR,MYR,0.058205854,21
3973,20-02-2020,INR,MYR,0.058421601,21
4006,21-02-2020,INR,MYR,0.058252952,21
4039,22-02-2020,INR,MYR,0.058252952,21
4072,23-02-2020,INR,MYR,0.058252952,21
4105,24-02-2020,INR,MYR,0.058756336,21
4138,25-02-2020,INR,MYR,0.059037106,21
4171,26-02-2020,INR,MYR,0.058973684,21
4204,27-02-2020,INR,MYR,0.05877919,21
4237,28-02-2020,INR,MYR,0.058350255,21
4270,29-02-2020,INR,MYR,0.058350255,21
4303,01-03-2020,INR,MYR,0.058350255,21
4336,02-03-2020,INR,MYR,0.057776487,21
4369,03-03-2020,INR,MYR,0.057421803,21
4402,04-03-2020,INR,MYR,0.057042422,21
4435,05-03-2020,INR,MYR,0.056640658,21
4468,06-03-2020,INR,MYR,0.056581246,21
4501,07-03-2020,INR,MYR,0.056581246,21
4534,08-03-2020,INR,MYR,0.056581246,21
4567,09-03-2020,INR,MYR,0.056854991,21
4600,10-03-2020,INR,MYR,0.057383189,21
4633,11-03-2020,INR,MYR,0.057472627,21
4666,12-03-2020,INR,MYR,0.057439977,21
4699,13-03-2020,INR,MYR,0.058023975,21
4732,14-03-2020,INR,MYR,0.058023975,21
4765,15-03-2020,INR,MYR,0.058023975,21
4798,16-03-2020,INR,MYR,0.058076865,21
4831,17-03-2020,INR,MYR,0.058573933,21
4864,18-03-2020,INR,MYR,0.058905165,21
4897,19-03-2020,INR,MYR,0.058770027,21
4930,20-03-2020,INR,MYR,0.058475113,21
4963,21-03-2020,INR,MYR,0.058475113,21
4996,22-03-2020,INR,MYR,0.058475113,21
5029,23-03-2020,INR,MYR,0.058361897,21
5062,24-03-2020,INR,MYR,0.058330703,21
5095,25-03-2020,INR,MYR,0.057428748,21
5128,26-03-2020,INR,MYR,0.057676487,21
5161,27-03-2020,INR,MYR,0.057462637,21
5194,28-03-2020,INR,MYR,0.057462637,21
5227,29-03-2020,INR,MYR,0.057462637,21
5260,30-03-2020,INR,MYR,0.057252695,21
5293,31-03-2020,INR,MYR,0.057093916,21
5326,01-04-2020,INR,MYR,0.05700212,21
5359,02-04-2020,INR,MYR,0.057033819,21
5392,03-04-2020,INR,MYR,0.057173786,21
5425,04-04-2020,INR,MYR,0.057173786,21
5458,05-04-2020,INR,MYR,0.057173786,21
5491,06-04-2020,INR,MYR,0.057361216,21
5524,07-04-2020,INR,MYR,0.057467296,21
5557,08-04-2020,INR,MYR,0.057043911,21
5590,09-04-2020,INR,MYR,0.056840011,21
5623,10-04-2020,INR,MYR,0.056840011,21
5656,11-04-2020,INR,MYR,0.056840011,21
5689,12-04-2020,INR,MYR,0.056840011,21
5722,13-04-2020,INR,MYR,0.056840011,21
5755,14-04-2020,INR,MYR,0.056899897,21
5788,15-04-2020,INR,MYR,0.056721893,21
5821,16-04-2020,INR,MYR,0.056932083,21
5854,17-04-2020,INR,MYR,0.057139417,21
5887,18-04-2020,INR,MYR,0.057139417,21
5920,19-04-2020,INR,MYR,0.057139417,21
5953,20-04-2020,INR,MYR,0.057138562,21
5986,21-04-2020,INR,MYR,0.057131549,21
6019,22-04-2020,INR,MYR,0.05703722,21
6052,23-04-2020,INR,MYR,0.057317549,21
6085,24-04-2020,INR,MYR,0.057175291,21
6118,25-04-2020,INR,MYR,0.057175291,21
6151,26-04-2020,INR,MYR,0.057175291,21
6184,27-04-2020,INR,MYR,0.057189889,21
6217,28-04-2020,INR,MYR,0.05750103,21
6250,29-04-2020,INR,MYR,0.057467859,21
6283,30-04-2020,INR,MYR,0.057304916,21
6316,01-05-2020,INR,MYR,0.057304916,21
6349,02-05-2020,INR,MYR,0.057304916,21
6382,03-05-2020,INR,MYR,0.057304916,21
6415,04-05-2020,INR,MYR,0.057045188,21
6448,05-05-2020,INR,MYR,0.056820077,21
6481,06-05-2020,INR,MYR,0.056979928,21
6514,07-05-2020,INR,MYR,0.057028073,21
6547,08-05-2020,INR,MYR,0.057336676,21
6580,09-05-2020,INR,MYR,0.057336676,21
6613,10-05-2020,INR,MYR,0.057336676,21
6646,11-05-2020,INR,MYR,0.057141639,21
6679,12-05-2020,INR,MYR,0.057574792,21
6712,13-05-2020,INR,MYR,0.057448173,21
6745,14-05-2020,INR,MYR,0.057411266,21
6778,15-05-2020,INR,MYR,0.057303158,21
6811,16-05-2020,INR,MYR,0.057303158,21
6844,17-05-2020,INR,MYR,0.057303158,21
6877,18-05-2020,INR,MYR,0.057606506,21
6910,19-05-2020,INR,MYR,0.057430284,21
6943,20-05-2020,INR,MYR,0.05754524,21
6976,21-05-2020,INR,MYR,0.057553775,21
7009,22-05-2020,INR,MYR,0.057501526,21
7042,23-05-2020,INR,MYR,0.057501526,21
7075,24-05-2020,INR,MYR,0.057501526,21
7108,25-05-2020,INR,MYR,0.057500377,21
7141,26-05-2020,INR,MYR,0.057748381,21
7174,27-05-2020,INR,MYR,0.057400445,21
7207,28-05-2020,INR,MYR,0.057486207,21
7240,29-05-2020,INR,MYR,0.057565471,21
7273,30-05-2020,INR,MYR,0.057565471,21
7306,31-05-2020,INR,MYR,0.057565471,21
7339,01-06-2020,INR,MYR,0.057189831,21
7372,02-06-2020,INR,MYR,0.056874784,21
7405,03-06-2020,INR,MYR,0.05644958,21
7438,04-06-2020,INR,MYR,0.056606462,21
7471,05-06-2020,INR,MYR,0.056458017,21
7504,06-06-2020,INR,MYR,0.056458017,21
7537,07-06-2020,INR,MYR,0.056458017,21
7570,08-06-2020,INR,MYR,0.05649746,21
7603,09-06-2020,INR,MYR,0.0566028,21
7636,10-06-2020,INR,MYR,0.056297219,21
7669,11-06-2020,INR,MYR,0.056036116,21
7702,12-06-2020,INR,MYR,0.056231969,21
7735,13-06-2020,INR,MYR,0.056231969,21
7768,14-06-2020,INR,MYR,0.056231969,21
7801,15-06-2020,INR,MYR,0.05628599,21
7834,16-06-2020,INR,MYR,0.056180272,21
7867,17-06-2020,INR,MYR,0.056218257,21
7900,18-06-2020,INR,MYR,0.056036324,21
7933,19-06-2020,INR,MYR,0.056066642,21
7966,20-06-2020,INR,MYR,0.056066642,21
7999,21-06-2020,INR,MYR,0.056066642,21
8032,22-06-2020,INR,MYR,0.056295853,21
8065,23-06-2020,INR,MYR,0.056637562,21
8098,24-06-2020,INR,MYR,0.056480543,21
8131,25-06-2020,INR,MYR,0.056561054,21
8164,26-06-2020,INR,MYR,0.056725005,21
8197,27-06-2020,INR,MYR,0.056725005,21
8230,28-06-2020,INR,MYR,0.056725005,21
8263,29-06-2020,INR,MYR,0.056756503,21
8296,30-06-2020,INR,MYR,0.056708834,21
8329,01-07-2020,INR,MYR,0.056733474,21
8362,02-07-2020,INR,MYR,0.057336937,21
8395,03-07-2020,INR,MYR,0.057411627,21
8428,04-07-2020,INR,MYR,0.057411627,21
8461,05-07-2020,INR,MYR,0.057411627,21
8494,06-07-2020,INR,MYR,0.057358191,21
8527,07-07-2020,INR,MYR,0.057135246,21
8560,08-07-2020,INR,MYR,0.056965816,21
8593,09-07-2020,INR,MYR,0.056846041,21
8626,10-07-2020,INR,MYR,0.056704895,21
8659,11-07-2020,INR,MYR,0.056704895,21
8692,12-07-2020,INR,MYR,0.056704895,21
8725,13-07-2020,INR,MYR,0.056686538,21
8758,14-07-2020,INR,MYR,0.056647527,21
8791,15-07-2020,INR,MYR,0.056740064,21
8824,16-07-2020,INR,MYR,0.056787276,21
8857,17-07-2020,INR,MYR,0.056872884,21
8890,18-07-2020,INR,MYR,0.056872884,21
8923,19-07-2020,INR,MYR,0.056872884,21
8956,20-07-2020,INR,MYR,0.05698221,21
8989,21-07-2020,INR,MYR,0.057113744,21
9022,22-07-2020,INR,MYR,0.057058919,21
9055,23-07-2020,INR,MYR,0.056905414,21
9088,24-07-2020,INR,MYR,0.056986623,21
9121,25-07-2020,INR,MYR,0.056986623,21
9154,26-07-2020,INR,MYR,0.056986623,21
9187,27-07-2020,INR,MYR,0.056902771,21
9220,28-07-2020,INR,MYR,0.056806211,21
9253,29-07-2020,INR,MYR,0.056737063,21
9286,30-07-2020,INR,MYR,0.056611326,21
9319,31-07-2020,INR,MYR,0.056670296,21
9352,01-08-2020,INR,MYR,0.056670296,21
9385,02-08-2020,INR,MYR,0.056670296,21
9418,03-08-2020,INR,MYR,0.056135994,21
9451,04-08-2020,INR,MYR,0.056182076,21
9484,05-08-2020,INR,MYR,0.056023628,21
9517,06-08-2020,INR,MYR,0.055882386,21
9550,07-08-2020,INR,MYR,0.055830221,21
9583,08-08-2020,INR,MYR,0.055830221,21
9616,09-08-2020,INR,MYR,0.055830221,21
9649,10-08-2020,INR,MYR,0.056010214,21
9682,11-08-2020,INR,MYR,0.056224534,21
9715,12-08-2020,INR,MYR,0.056060692,21
9748,13-08-2020,INR,MYR,0.056015988,21
9781,14-08-2020,INR,MYR,0.055995388,21
9814,15-08-2020,INR,MYR,0.055995388,21
9847,16-08-2020,INR,MYR,0.055995388,21
9880,17-08-2020,INR,MYR,0.05602467,21
9913,18-08-2020,INR,MYR,0.056027858,21
9946,19-08-2020,INR,MYR,0.055745891,21
9979,20-08-2020,INR,MYR,0.05556005,21
10012,21-08-2020,INR,MYR,0.055776775,21
10045,22-08-2020,INR,MYR,0.055776775,21
10078,23-08-2020,INR,MYR,0.055776775,21
10111,24-08-2020,INR,MYR,0.05635852,21
10144,25-08-2020,INR,MYR,0.056143371,21
10177,26-08-2020,INR,MYR,0.056110395,21
10210,27-08-2020,INR,MYR,0.056449571,21
10243,28-08-2020,INR,MYR,0.056909273,21
10276,29-08-2020,INR,MYR,0.056909273,21
10309,30-08-2020,INR,MYR,0.056909273,21
10342,31-08-2020,INR,MYR,0.056861613,21
10375,01-09-2020,INR,MYR,0.05680912,21
10408,02-09-2020,INR,MYR,0.056639696,21
10441,03-09-2020,INR,MYR,0.056404736,21
10474,04-09-2020,INR,MYR,0.056690279,21
10507,05-09-2020,INR,MYR,0.056690279,21
10540,06-09-2020,INR,MYR,0.056690279,21
10573,07-09-2020,INR,MYR,0.056602014,21
10606,08-09-2020,INR,MYR,0.056397952,21
10639,09-09-2020,INR,MYR,0.056705905,21
10672,10-09-2020,INR,MYR,0.05668934,21
10705,11-09-2020,INR,MYR,0.056421654,21
10738,12-09-2020,INR,MYR,0.056421654,21
10771,13-09-2020,INR,MYR,0.056421654,21
10804,14-09-2020,INR,MYR,0.056367248,21
10837,15-09-2020,INR,MYR,0.056123994,21
10870,16-09-2020,INR,MYR,0.056178488,21
10903,17-09-2020,INR,MYR,0.056207043,21
10936,18-09-2020,INR,MYR,0.055953065,21
10969,19-09-2020,INR,MYR,0.055953065,21
11002,20-09-2020,INR,MYR,0.055953065,21
11035,21-09-2020,INR,MYR,0.056049369,21
11068,22-09-2020,INR,MYR,0.056269273,21
11101,23-09-2020,INR,MYR,0.056491577,21
11134,24-09-2020,INR,MYR,0.056369136,21
11167,25-09-2020,INR,MYR,0.056563712,21
11200,26-09-2020,INR,MYR,0.056563712,21
11233,27-09-2020,INR,MYR,0.056563712,21
11266,28-09-2020,INR,MYR,0.05664367,21
11299,29-09-2020,INR,MYR,0.056376702,21
11332,30-09-2020,INR,MYR,0.056377247,21
11365,01-10-2020,INR,MYR,0.056844252,21
11398,02-10-2020,INR,MYR,0.056777568,21
11431,03-10-2020,INR,MYR,0.056777568,21
11464,04-10-2020,INR,MYR,0.056777568,21
11497,05-10-2020,INR,MYR,0.056764668,21
11530,06-10-2020,INR,MYR,0.056590217,21
11563,07-10-2020,INR,MYR,0.056706815,21
11596,08-10-2020,INR,MYR,0.05668438,21
11629,09-10-2020,INR,MYR,0.056622795,21
11662,10-10-2020,INR,MYR,0.056622795,21
11695,11-10-2020,INR,MYR,0.056622795,21
11728,12-10-2020,INR,MYR,0.056582173,21
11761,13-10-2020,INR,MYR,0.056490599,21
11794,14-10-2020,INR,MYR,0.056641444,21
11827,15-10-2020,INR,MYR,0.056542681,21
11860,16-10-2020,INR,MYR,0.056590161,21
11893,17-10-2020,INR,MYR,0.056590161,21
11926,18-10-2020,INR,MYR,0.056590161,21
11959,19-10-2020,INR,MYR,0.056507069,21
11992,20-10-2020,INR,MYR,0.056440962,21
14,23-10-2019,INR,NOK,0.129115948,22
47,24-10-2019,INR,NOK,0.128278201,22
80,25-10-2019,INR,NOK,0.129349917,22
113,26-10-2019,INR,NOK,0.129349917,22
146,27-10-2019,INR,NOK,0.129349917,22
179,28-10-2019,INR,NOK,0.130177024,22
212,29-10-2019,INR,NOK,0.130697704,22
245,30-10-2019,INR,NOK,0.130109622,22
278,31-10-2019,INR,NOK,0.129587613,22
311,01-11-2019,INR,NOK,0.12895605,22
344,02-11-2019,INR,NOK,0.12895605,22
377,03-11-2019,INR,NOK,0.12895605,22
410,04-11-2019,INR,NOK,0.12882331,22
443,05-11-2019,INR,NOK,0.129283449,22
476,06-11-2019,INR,NOK,0.12868953,22
509,07-11-2019,INR,NOK,0.128219328,22
542,08-11-2019,INR,NOK,0.12827773,22
575,09-11-2019,INR,NOK,0.12827773,22
608,10-11-2019,INR,NOK,0.12827773,22
641,11-11-2019,INR,NOK,0.12774954,22
674,12-11-2019,INR,NOK,0.127642493,22
707,13-11-2019,INR,NOK,0.127825616,22
740,14-11-2019,INR,NOK,0.127936789,22
773,15-11-2019,INR,NOK,0.12675745,22
806,16-11-2019,INR,NOK,0.12675745,22
839,17-11-2019,INR,NOK,0.12675745,22
872,18-11-2019,INR,NOK,0.126986126,22
905,19-11-2019,INR,NOK,0.127022891,22
938,20-11-2019,INR,NOK,0.127740075,22
971,21-11-2019,INR,NOK,0.126958871,22
1004,22-11-2019,INR,NOK,0.127515737,22
1037,23-11-2019,INR,NOK,0.127515737,22
1070,24-11-2019,INR,NOK,0.127515737,22
1103,25-11-2019,INR,NOK,0.128032482,22
1136,26-11-2019,INR,NOK,0.128105156,22
1169,27-11-2019,INR,NOK,0.128606802,22
1202,28-11-2019,INR,NOK,0.128322093,22
1235,29-11-2019,INR,NOK,0.128413026,22
1268,30-11-2019,INR,NOK,0.128413026,22
1301,01-12-2019,INR,NOK,0.128413026,22
1334,02-12-2019,INR,NOK,0.128329862,22
1367,03-12-2019,INR,NOK,0.127996979,22
1400,04-12-2019,INR,NOK,0.128338475,22
1433,05-12-2019,INR,NOK,0.12859231,22
1466,06-12-2019,INR,NOK,0.128075047,22
1499,07-12-2019,INR,NOK,0.128075047,22
1532,08-12-2019,INR,NOK,0.128075047,22
1565,09-12-2019,INR,NOK,0.128626425,22
1598,10-12-2019,INR,NOK,0.129610112,22
1631,11-12-2019,INR,NOK,0.129438922,22
1664,12-12-2019,INR,NOK,0.128395969,22
1697,13-12-2019,INR,NOK,0.127281466,22
1730,14-12-2019,INR,NOK,0.127281466,22
1763,15-12-2019,INR,NOK,0.127281466,22
1796,16-12-2019,INR,NOK,0.126766136,22
1829,17-12-2019,INR,NOK,0.127075192,22
1862,18-12-2019,INR,NOK,0.127198175,22
1895,19-12-2019,INR,NOK,0.126258984,22
1928,20-12-2019,INR,NOK,0.125896954,22
1961,21-12-2019,INR,NOK,0.125896954,22
1994,22-12-2019,INR,NOK,0.125896954,22
2027,23-12-2019,INR,NOK,0.125567638,22
2060,24-12-2019,INR,NOK,0.125541307,22
2093,25-12-2019,INR,NOK,0.125541307,22
2126,26-12-2019,INR,NOK,0.125541307,22
2159,27-12-2019,INR,NOK,0.123784171,22
2192,28-12-2019,INR,NOK,0.123784171,22
2225,29-12-2019,INR,NOK,0.123784171,22
2258,30-12-2019,INR,NOK,0.123364908,22
2291,31-12-2019,INR,NOK,0.123009964,22
2324,01-01-2020,INR,NOK,0.123009964,22
2357,02-01-2020,INR,NOK,0.123153936,22
2390,03-01-2020,INR,NOK,0.122880694,22
2423,04-01-2020,INR,NOK,0.122880694,22
2456,05-01-2020,INR,NOK,0.122880694,22
2489,06-01-2020,INR,NOK,0.122318751,22
2522,07-01-2020,INR,NOK,0.122778297,22
2555,08-01-2020,INR,NOK,0.123584539,22
2588,09-01-2020,INR,NOK,0.124636821,22
2621,10-01-2020,INR,NOK,0.125483693,22
2654,11-01-2020,INR,NOK,0.125483693,22
2687,12-01-2020,INR,NOK,0.125483693,22
2720,13-01-2020,INR,NOK,0.125541565,22
2753,14-01-2020,INR,NOK,0.125647002,22
2786,15-01-2020,INR,NOK,0.125274934,22
2819,16-01-2020,INR,NOK,0.125040078,22
2852,17-01-2020,INR,NOK,0.125245863,22
2885,18-01-2020,INR,NOK,0.125245863,22
2918,19-01-2020,INR,NOK,0.125245863,22
2951,20-01-2020,INR,NOK,0.125425213,22
2984,21-01-2020,INR,NOK,0.125558385,22
3017,22-01-2020,INR,NOK,0.126276683,22
3050,23-01-2020,INR,NOK,0.126020747,22
3083,24-01-2020,INR,NOK,0.1263188,22
3116,25-01-2020,INR,NOK,0.1263188,22
3149,26-01-2020,INR,NOK,0.1263188,22
3182,27-01-2020,INR,NOK,0.127457218,22
3215,28-01-2020,INR,NOK,0.12842858,22
3248,29-01-2020,INR,NOK,0.128241325,22
3281,30-01-2020,INR,NOK,0.128764349,22
3314,31-01-2020,INR,NOK,0.12913295,22
3347,01-02-2020,INR,NOK,0.12913295,22
3380,02-02-2020,INR,NOK,0.12913295,22
3413,03-02-2020,INR,NOK,0.129855006,22
3446,04-02-2020,INR,NOK,0.129520277,22
3479,05-02-2020,INR,NOK,0.128992898,22
3512,06-02-2020,INR,NOK,0.129384489,22
3545,07-02-2020,INR,NOK,0.129747009,22
3578,08-02-2020,INR,NOK,0.129747009,22
3611,09-02-2020,INR,NOK,0.129747009,22
3644,10-02-2020,INR,NOK,0.129550488,22
3677,11-02-2020,INR,NOK,0.129935838,22
3710,12-02-2020,INR,NOK,0.129049458,22
3743,13-02-2020,INR,NOK,0.129652225,22
3776,14-02-2020,INR,NOK,0.12942194,22
3809,15-02-2020,INR,NOK,0.12942194,22
3842,16-02-2020,INR,NOK,0.12942194,22
3875,17-02-2020,INR,NOK,0.129778128,22
3908,18-02-2020,INR,NOK,0.130356635,22
3941,19-02-2020,INR,NOK,0.129706284,22
3974,20-02-2020,INR,NOK,0.129997606,22
4007,21-02-2020,INR,NOK,0.129733519,22
4040,22-02-2020,INR,NOK,0.129733519,22
4073,23-02-2020,INR,NOK,0.129733519,22
4106,24-02-2020,INR,NOK,0.130197298,22
4139,25-02-2020,INR,NOK,0.130718954,22
4172,26-02-2020,INR,NOK,0.131049352,22
4205,27-02-2020,INR,NOK,0.131042298,22
4238,28-02-2020,INR,NOK,0.13103109,22
4271,29-02-2020,INR,NOK,0.13103109,22
4304,01-03-2020,INR,NOK,0.13103109,22
4337,02-03-2020,INR,NOK,0.128579903,22
4370,03-03-2020,INR,NOK,0.126893367,22
4403,04-03-2020,INR,NOK,0.126439066,22
4436,05-03-2020,INR,NOK,0.126240064,22
4469,06-03-2020,INR,NOK,0.125598785,22
4502,07-03-2020,INR,NOK,0.125598785,22
4535,08-03-2020,INR,NOK,0.125598785,22
4568,09-03-2020,INR,NOK,0.128177966,22
4601,10-03-2020,INR,NOK,0.128918084,22
4634,11-03-2020,INR,NOK,0.129976114,22
4667,12-03-2020,INR,NOK,0.136198304,22
4700,13-03-2020,INR,NOK,0.135528509,22
4733,14-03-2020,INR,NOK,0.135528509,22
4766,15-03-2020,INR,NOK,0.135528509,22
4799,16-03-2020,INR,NOK,0.138592519,22
4832,17-03-2020,INR,NOK,0.141065627,22
4865,18-03-2020,INR,NOK,0.144215541,22
4898,19-03-2020,INR,NOK,0.151793197,22
4931,20-03-2020,INR,NOK,0.150643137,22
4964,21-03-2020,INR,NOK,0.150643137,22
4997,22-03-2020,INR,NOK,0.150643137,22
5030,23-03-2020,INR,NOK,0.149244754,22
5063,24-03-2020,INR,NOK,0.145395711,22
5096,25-03-2020,INR,NOK,0.14237778,22
5129,26-03-2020,INR,NOK,0.139666443,22
5162,27-03-2020,INR,NOK,0.140652472,22
5195,28-03-2020,INR,NOK,0.140652472,22
5228,29-03-2020,INR,NOK,0.140652472,22
5261,30-03-2020,INR,NOK,0.139985629,22
5294,31-03-2020,INR,NOK,0.138844491,22
5327,01-04-2020,INR,NOK,0.134790025,22
5360,02-04-2020,INR,NOK,0.134825865,22
5393,03-04-2020,INR,NOK,0.136990367,22
5426,04-04-2020,INR,NOK,0.136990367,22
5459,05-04-2020,INR,NOK,0.136990367,22
5492,06-04-2020,INR,NOK,0.138692666,22
5525,07-04-2020,INR,NOK,0.134884258,22
5558,08-04-2020,INR,NOK,0.13507415,22
5591,09-04-2020,INR,NOK,0.135230171,22
5624,10-04-2020,INR,NOK,0.135230171,22
5657,11-04-2020,INR,NOK,0.135230171,22
5690,12-04-2020,INR,NOK,0.135230171,22
5723,13-04-2020,INR,NOK,0.135230171,22
5756,14-04-2020,INR,NOK,0.135480394,22
5789,15-04-2020,INR,NOK,0.137270722,22
5822,16-04-2020,INR,NOK,0.136365809,22
5855,17-04-2020,INR,NOK,0.135865345,22
5888,18-04-2020,INR,NOK,0.135865345,22
5921,19-04-2020,INR,NOK,0.135865345,22
5954,20-04-2020,INR,NOK,0.135546375,22
5987,21-04-2020,INR,NOK,0.137741077,22
6020,22-04-2020,INR,NOK,0.140407727,22
6053,23-04-2020,INR,NOK,0.140547962,22
6086,24-04-2020,INR,NOK,0.139359687,22
6119,25-04-2020,INR,NOK,0.139359687,22
6152,26-04-2020,INR,NOK,0.139359687,22
6185,27-04-2020,INR,NOK,0.138602872,22
6218,28-04-2020,INR,NOK,0.136670221,22
6251,29-04-2020,INR,NOK,0.137437135,22
6284,30-04-2020,INR,NOK,0.137040686,22
6317,01-05-2020,INR,NOK,0.137040686,22
6350,02-05-2020,INR,NOK,0.137040686,22
